token_age_b,transfers,transactions,buys_m5,sells_m5,buys_h1,sells_h1,volume_m5,volume_h1,price_change_m5,price_change_h1,price_change_h6,price_change_h24,liquidity,market_cap,is_mutable_metadata,is_telegram,is_twitter,is_website,boosts,telegram_members,twitter_days,twitter_tweets,twitter_followers,twitter_smart_followers,sns_held_all,sns_sold_some,sns_sold_all,PNL,profit,sns_most_common,sns_most_common_except_0,tt_f10_bought,tt_f10_sold,sns_f10_bought,sns_f10_sold,sns_no_bought,sns_no_sold,tt_no_bought,tt_no_sold,sns_pnl_loss,tt_pnl_loss
5.34,203.0,884.0,510.0,374.0,510.0,374.0,132257.76,132257.76,3.24,3.24,3.24,3.24,40891.16,105944.0,0,0,1,0,0,0,0,0,0,0,26,22,52,-45.36,0,0.0,23.0,2385.0,16065.0,14474.310000000001,14641.75,34,26,99,0,31,0
3.11,51.0,72.0,70.0,2.0,70.0,2.0,385957.82,385957.82,510678177.0,510678177.0,510678177.0,510678177.0,770120.53,6193708362.0,0,0,0,0,0,0,0,0,0,0,70,0,4,61.82,1,0.1,0.1,392374.45,3629.19,389814.0899999997,3629.19,4,70,4,79,0,0
3.91,537.0,281.0,197.0,84.0,197.0,84.0,72692.41,72692.41,172.0,172.0,172.0,172.0,62789.48,250366.0,0,1,1,0,0,66,0,1,12,0,42,11,47,-20.42,0,0.0,23.0,22632.92999999999,37226.89,13665.58,12294.97,22,42,45,14,12,4
4.41,1121.0,1117.0,585.0,532.0,585.0,532.0,275983.35,275983.35,20.91,20.91,20.91,20.91,42819.46,115222.0,0,0,0,0,0,0,0,0,0,0,26,12,62,-22.36,0,0.1,0.1,67312.84000000033,125609.02000000034,66585.54000000005,83055.91000000006,8,26,25,0,15,0
5.95,347.0,241.0,183.0,17.0,224.0,17.0,42964.42,399570.74,11.6,5035136.0,5035136.0,5035136.0,755760.36,5971476671.0,1,0,0,0,0,0,0,0,0,0,88,5,7,60.04,1,0.0,0.1,3973.9999999999986,11525.06,372852.7099999997,6672.56,20,88,69,84,2,1
11.47,944.0,393.0,47.0,33.0,230.0,163.0,25340.18,85986.01,9.67,-27.66,-27.66,-27.66,32760.07,68040.0,0,0,0,0,0,0,0,0,0,0,29,17,54,63.14,1,0.0,47.0,29753.489999999998,42220.04,16541.480000000003,19949.140000000003,21,29,45,3,31,1
15.07,1474.0,570.0,67.0,41.0,302.0,268.0,20718.51,102957.51,13.64,-67.97,-67.97,-67.97,21818.79,30141.0,0,0,0,0,0,0,0,0,0,0,19,20,61,77.27,1,0.0,23.0,8658.0,29117.0,19252.370000000003,25782.680000000004,27,19,74,0,25,0
10.73,2972.0,3566.0,915.0,618.0,2124.0,1442.0,550452.16,1515470.29,46.42,339.0,339.0,339.0,84633.52,413211.0,0,0,1,0,0,0,0,0,0,0,7,39,54,75.1,1,0.0,118.0,60928.0,185618.0,111322.21,123552.1,21,7,63,0,10,0
10.24,3146.0,1750.0,411.0,238.0,1126.0,624.0,214892.31,519289.32,19.78,153.0,153.0,153.0,68128.57,287269.0,0,1,1,1,0,14,0,0,0,0,30,28,42,-25.35,0,0.0,236.0,15071.0,83971.0,20311.519999999997,32561.230000000003,14,30,78,0,9,0
29.36,1170.0,1220.0,36.0,7.0,1104.0,116.0,1738.8,41522.53,20.91,288.0,288.0,288.0,6731.35,13656.0,0,1,1,1,0,8,0,0,0,0,40,11,49,-21.61,0,0.1,0.1,14627.610000000004,18442.82,16967.43,15851.370000000003,11,40,56,37,21,0
16.12,1210.0,623.0,12.0,30.0,275.0,348.0,5332.36,117646.76,-21.26,-87.75,-87.75,-87.75,13490.96,11504.0,0,0,0,0,0,0,0,0,0,0,11,13,76,-20.8,0,0.0,47.0,507.0,25083.0,30318.180000000004,34900.350000000006,32,11,97,0,50,0
26.2,2933.0,986.0,3.0,8.0,508.0,478.0,102.19,198392.49,-1.9,-90.52,-90.52,-90.52,11921.37,8878.0,0,0,0,0,0,0,0,0,0,0,22,20,58,-20.03,0,0.0,117.0,9742.0,38515.0,29723.59999999999,37482.71,28,22,75,0,28,0
27.39,2031.0,1088.0,25.0,31.0,549.0,539.0,10658.91,320351.33,-48.1,-86.41,-86.41,-86.41,14379.45,12709.0,0,0,1,0,0,0,0,0,0,0,14,21,65,-20.94,0,0.0,47.0,33805.0,65560.0,66942.22,74669.43999999999,24,14,57,0,35,0
10.65,2863.0,5874.0,2021.0,1910.0,3483.0,2391.0,162915.77,244193.34,16.91,47.83,47.83,47.83,48869.36,150611.0,0,0,0,0,0,0,0,0,0,0,49,13,38,60.36,1,23.0,23.0,20827.54,38557.85,20628.609999999997,22862.91,1,49,50,44,21,0
20.49,2711.0,2261.0,41.0,66.0,1170.0,1091.0,13212.23,1146037.92,-37.11,-74.66,-74.66,-74.66,20009.02,23682.0,0,0,0,0,0,0,0,0,0,0,15,26,59,-22.13,0,0.0,23.0,198126.1,287870.0,217035.34,253013.1,21,15,51,0,25,0
31.46,8434.0,8129.0,100.0,144.0,4318.0,3811.0,36232.11,4282463.48,-1.02,-63.57,-63.57,-63.57,26155.59,34425.0,0,0,0,0,0,0,0,0,0,0,33,16,51,-20.08,0,23.0,23.0,147990.0,333993.0,75787.79000000001,105014.67,11,33,41,0,20,0
18.21,71348.0,40.0,0.0,0.0,20.0,20.0,0.0,793.64,0.0,0.34,0.34,0.34,15329.04,1505494.0,0,1,1,0,0,495,4,8,389,1,14,3,10,63.39,1,0.0,11.0,272.06,510.52000000000004,272.06,510.52000000000004,10,14,10,14,3,3
10.88,1948.0,2187.0,738.0,582.0,1234.0,953.0,188592.69,339066.14,24.3,48.41,48.41,48.41,47312.89,139425.0,0,0,1,0,0,0,641,3,876,0,23,15,62,-21.95,0,0.0,47.0,25720.0,37929.0,44345.799999999996,45907.36,35,23,86,0,28,0
8.12,7283.0,802.0,272.0,233.0,480.0,322.0,157193.97,323554.43,-9.06,34.77,34.77,34.77,62969.04,216830.0,0,1,0,0,0,114,0,0,0,0,28,23,49,-22.56,0,23.0,23.0,19781.0,59583.0,54421.12000000001,62234.18,14,29,65,0,3,0
14.74,3560.0,3421.0,495.0,655.0,1760.0,1661.0,249048.99,603045.96,-95.01,-92.66,-92.66,-92.66,11120.55,7453.0,0,0,1,0,0,0,659,4,839,0,10,5,85,-27.62,0,0.0,47.0,2361.0,26363.0,115867.82,120290.66,30,10,99,0,30,0
25.93,521.0,225.0,1.0,3.0,112.0,113.0,399.06,51033.61,-7.34,-72.57,-72.57,-72.57,20094.68,25896.0,0,0,0,0,0,0,0,0,0,0,22,14,64,108.77,1,0.0,23.0,8532.58,26164.13,16172.49,26713.08,42,22,51,16,25,13
23.14,1144.0,882.0,69.0,25.0,515.0,367.0,37457.47,386333.44,15.66,236.0,236.0,236.0,69884.07,307340.0,0,0,0,0,0,0,0,0,0,0,30,17,53,116.79,1,0.0,47.0,70995.0,127996.0,32265.56,45673.56,15,30,33,0,8,0
33.28,1069.0,852.0,5.0,2.0,485.0,367.0,53.62,141377.4,0.13,-87.5,-87.5,-87.5,13716.9,11856.0,0,0,1,1,0,0,463,0,36,0,48,10,42,-21.59,0,0.0,23.0,956.0,25527.0,19181.159999999996,22042.5,12,48,97,0,29,0
21.75,836.0,980.0,306.0,71.0,803.0,177.0,92759.5,551450.58,3.03,747068.0,747068.0,747068.0,708398.35,1762501658.0,0,0,1,0,0,0,22,3,154,0,63,27,10,-95.07,0,0.1,0.1,35856.09999999992,74478.22000000002,370762.8699999993,33872.22,3,63,6,51,22,4
42.35,2610.0,1795.0,7.0,9.0,924.0,871.0,476.44,433126.68,6.35,-75.87,-75.87,-75.87,19020.16,22280.0,0,0,0,0,0,0,0,0,0,0,14,20,66,65.92,1,0.0,238.0,20274.0,61647.0,36428.98,45325.37,25,14,76,0,28,0
34.67,3650.0,1399.0,13.0,14.0,693.0,706.0,2118.32,260923.98,-4.74,-73.08,-73.08,-73.08,19992.96,25091.0,0,0,0,0,0,0,0,0,0,0,14,14,72,-47.35,0,0.0,47.0,10215.0,43460.0,13337.850000000002,20180.33,26,14,83,0,13,0
20.95,6812.0,7171.0,817.0,807.0,3567.0,3604.0,48413.07,568750.46,4.18,13.25,13.25,13.25,46775.05,134296.0,0,1,1,1,0,2392,5277,1,1,0,16,30,54,-21.54,0,23.0,23.0,99850.11000000012,198880.7300000001,83932.67000000001,152830.55,4,16,6,0,49,0
29.69,860.0,737.0,74.0,36.0,510.0,227.0,27872.97,426098.86,3.8,1085749.0,1085749.0,1085749.0,586087.17,2414468351.0,0,0,1,0,0,0,0,0,0,0,63,21,16,60.69,1,0.1,0.1,16255.670000000007,39611.82999999999,260433.08000000016,11924.05,5,63,39,12,17,2
22.48,3033.0,2520.0,252.0,262.0,1494.0,1026.0,562101.75,3040455.05,-79.55,192.0,192.0,192.0,143488.76,1264363.0,0,0,0,0,0,0,0,0,0,0,12,18,70,-55.8,0,23.0,23.0,12993.0,640265.0,146985.54999999996,118230.14,3,12,91,0,17,0
20.83,4121.0,3804.0,158.0,124.0,2131.0,1673.0,71094.57,1717682.89,33.88,100.0,100.0,100.0,58539.19,192915.0,0,0,0,0,0,0,0,0,0,0,31,21,48,142.15,1,0.0,11.0,167802.0,315904.0,78994.64,99759.0,20,31,49,0,13,0
20.17,818.0,762.0,148.0,48.0,621.0,141.0,7614.79,28446.85,79.36,781.0,781.0,781.0,6047.76,22145.0,0,1,1,1,0,18,1,4,141,0,70,3,27,-24.93,0,0.0,0.1,7230.159999999999,12416.350000000006,4113.669999999999,6053.93,52,70,36,22,3,0
19.1,821.0,982.0,209.0,45.0,863.0,119.0,49023.57,528604.33,6.59,6071471.0,6071471.0,6071471.0,825103.96,7187752306.0,1,0,0,0,0,0,0,0,0,0,69,19,12,-94.2,0,0.0,0.1,17525.4,36124.99,397875.7699999995,19208.64,24,70,50,49,13,0
19.54,1589.0,1078.0,39.0,21.0,574.0,504.0,6876.68,209914.22,0.12,-80.61,-80.61,-80.61,16808.06,17670.0,0,0,1,0,0,0,3059,3646,2110,33,19,15,66,-23.1,0,0.0,23.0,15360.0,43612.0,16104.2,26790.06,31,19,70,0,31,0
32.68,5204.0,949.0,14.0,19.0,560.0,389.0,1358.61,127712.39,-0.87,-62.21,-62.21,-62.21,23530.59,35319.0,0,1,0,0,0,24,0,0,0,0,21,13,66,65.65,1,0.0,23.0,6689.0,26446.0,10137.19,14933.299999999997,20,21,73,0,30,0
27.39,3572.0,3328.0,254.0,203.0,1888.0,1440.0,130524.78,941640.63,81.07,56.34,56.34,56.34,50252.97,147943.0,0,0,0,0,0,0,0,0,0,0,19,17,64,-36.27,0,0.0,23.0,31154.0,121224.0,42587.51,58335.729999999996,25,19,64,0,16,0
35.44,4246.0,2845.0,32.0,69.0,1431.0,1414.0,23603.03,692948.71,-65.64,-78.56,-78.56,-78.56,19327.37,22510.0,0,1,0,0,0,2,0,0,0,0,8,20,72,-20.08,0,0.0,11.0,22608.0,91389.0,21003.339999999997,31972.899999999994,44,8,83,0,34,0
33.27,3169.0,2187.0,26.0,35.0,1216.0,971.0,4106.98,648656.53,11.34,51.75,51.75,51.75,51440.51,164638.0,0,0,1,1,0,0,225,7,1860,1,12,28,60,-20.05,0,0.0,47.0,59637.0,117313.0,41618.86,59121.51999999999,12,12,31,0,22,0
35.75,8842.0,8552.0,672.0,508.0,4801.0,3751.0,187012.46,1369452.88,33.9,81.64,81.64,81.64,57299.1,186386.0,0,0,1,0,0,0,683,10,986,0,9,10,81,-86.97,0,0.0,47.0,9507.0,23107.0,28218.41,33855.39,36,9,87,0,21,0
48.15,2925.0,2154.0,88.0,77.0,1330.0,824.0,31336.77,489391.94,-23.19,345.0,345.0,345.0,82384.13,424074.0,0,1,1,1,0,29,0,5,203,0,22,19,59,-24.03,0,23.0,23.0,35541.0,92698.0,17584.95,29465.770000000004,12,22,39,0,6,0
10.05,1197.0,865.0,311.0,162.0,576.0,289.0,133699.02,220753.3,42.58,118.0,118.0,118.0,57087.83,206755.0,0,1,1,1,0,4,0,1,11,0,30,14,56,-32.95,0,0.0,23.0,16622.0,49128.0,20013.22,23185.77,20,30,69,0,10,0
2.92,272.0,514.0,333.0,181.0,333.0,181.0,162278.14,162278.14,30.9,30.9,30.9,30.9,44174.81,123529.0,0,0,0,0,0,0,0,0,0,0,46,5,49,85.02,1,0.0,23.0,17074.12,63988.85,28845.459999999995,36044.509999999995,34,46,59,0,8,0
3.52,752.0,453.0,258.0,195.0,258.0,195.0,151540.19,151540.19,-13.99,-13.99,-13.99,-13.99,35938.09,81723.0,0,0,0,0,0,0,0,0,0,0,33,12,55,-70.63,0,0.0,23.0,31798.0,68757.79000000001,25265.65,28193.82,27,33,64,0,19,0
3.55,677.0,464.0,287.0,177.0,287.0,177.0,141588.27,141588.27,6.63,6.63,6.63,6.63,39850.62,100511.0,0,0,0,0,0,0,0,0,0,0,51,16,33,-35.22,0,0.0,23.0,11506.23,29223.0,35546.96,37840.939999999995,25,51,78,0,8,0
2.89,448.0,189.0,124.0,65.0,124.0,65.0,52843.05,52843.05,43.73,43.73,43.73,43.73,46004.92,135484.0,0,0,0,0,0,0,0,0,0,0,41,4,55,-22.9,0,0.0,23.0,18524.340000000004,25977.01,14275.189999999997,14930.01,28,41,45,22,17,18
2.1,1381.0,130.0,93.0,37.0,93.0,37.0,40212.23,40212.23,-25.04,-25.04,-25.04,-25.04,33169.01,70587.0,0,0,0,0,0,0,0,0,0,0,62,2,36,-38.25,0,0.0,23.0,13346.240000000003,21741.710000000003,16710.679999999997,20044.11,23,62,27,55,11,10
2.4,1534.0,278.0,169.0,109.0,169.0,109.0,81949.13,81949.13,75.01,75.01,75.01,75.01,51021.01,166526.0,0,0,0,0,0,0,0,0,0,0,49,20,31,112.79,1,0.0,23.0,4637.0,24171.0,24506.010000000006,18336.11,20,49,76,0,3,0
2.53,509.0,122.0,91.0,31.0,91.0,31.0,42095.3,42095.3,21.72,21.72,21.72,21.72,42495.68,115703.0,0,0,0,0,0,0,0,0,0,0,67,8,25,-34.07,0,0.0,23.0,20582.39999999999,23527.579999999998,21012.210000000003,19906.7,20,67,27,55,3,3
2.74,816.0,367.0,217.0,150.0,217.0,150.0,229058.19,229058.19,178.0,178.0,178.0,178.0,64726.19,264915.0,0,0,0,0,0,0,0,0,0,0,28,18,54,-27.52,0,0.0,23.0,13842.0,67316.0,58431.7,61089.75,16,28,83,0,7,0
2.63,1177.0,502.0,275.0,227.0,275.0,227.0,525498.82,525498.82,331.0,331.0,331.0,331.0,81236.26,410325.0,0,0,0,0,0,0,0,0,0,0,34,15,51,-27.49,0,0.0,47.0,115828.0,182175.0,176566.94,176488.57,28,34,77,0,3,0
2.65,459.0,179.0,109.0,70.0,109.0,70.0,102610.67,102610.67,-29.67,-29.67,-29.67,-29.67,33703.83,72201.0,0,0,1,0,0,0,0,0,0,0,43,7,50,-53.67,0,0.0,23.0,45592.52000000003,68681.99,44666.78000000002,48110.6,26,43,53,20,17,3
2.31,4888.0,240.0,153.0,87.0,153.0,87.0,46099.06,46099.06,25.15,25.15,25.15,25.15,42561.23,115590.0,0,0,0,1,0,0,0,0,0,0,49,6,45,-24.39,0,0.0,23.0,20576.1,33216.79,10596.97,11179.82,32,49,64,1,5,0
3.59,203.0,259.0,158.0,101.0,158.0,101.0,42104.32,42104.32,9.83,9.83,9.83,9.83,43213.6,119064.0,0,0,0,0,0,0,0,0,0,0,63,7,30,49.16,0,0.0,47.0,6467.880000000001,19306.539999999997,18661.83,12390.029999999999,20,63,84,7,9,0
2.53,2878.0,201.0,125.0,76.0,125.0,76.0,46116.61,46116.61,11.63,11.63,11.63,11.63,40877.25,106539.0,0,0,0,1,0,0,0,0,0,0,46,9,45,-46.76,0,0.0,23.0,15898.400000000001,26639.0,10982.699999999997,13848.51,32,46,46,21,8,4
3.23,684.0,364.0,203.0,161.0,203.0,161.0,112870.88,112870.88,-58.21,-58.21,-58.21,-58.21,25141.87,39783.0,0,0,0,0,0,0,0,0,0,0,42,10,48,-40.47,0,0.0,118.0,21601.0,49378.42999999999,15389.779999999999,23481.6,30,42,71,0,16,0
3.96,927.0,647.0,358.0,289.0,358.0,289.0,116301.39,116301.39,21.5,21.5,21.5,21.5,44258.1,124302.0,0,0,0,0,0,0,0,0,0,0,21,31,48,-87.92,0,0.0,261.0,10901.0,22595.0,39724.58,39523.56,33,21,82,0,24,0
5.64,1613.0,160.0,81.0,56.0,101.0,59.0,19665.54,21986.14,4.35,14.17,14.17,14.17,40480.82,105211.0,0,0,0,0,0,0,0,0,0,0,53,7,40,-22.02,0,0.0,23.0,5316.92,10612.699999999999,10714.909999999998,9879.7,20,53,29,43,16,14
7.49,6915.0,260.0,75.0,55.0,164.0,96.0,13328.02,27524.59,15.59,-16.63,-16.63,-16.63,34604.62,76754.0,0,1,1,0,0,30,0,4,9,0,34,11,55,-20.91,0,0.0,23.0,5265.740000000002,13750.519999999999,6187.53,11201.08,22,34,36,23,22,10
7.7,1321.0,893.0,268.0,176.0,537.0,356.0,89279.8,198639.76,-27.73,-10.97,-10.97,-10.97,36196.72,82113.0,0,0,0,0,0,0,0,0,0,0,27,14,59,-29.27,0,0.0,237.0,7924.0,41273.0,21304.539999999997,29584.44,35,27,84,0,24,0
8.34,1063.0,886.0,268.0,244.0,561.0,325.0,444062.51,804610.92,-89.27,108.0,108.0,108.0,160104.84,1626493.0,0,0,0,0,0,0,0,0,0,0,31,8,61,-50.89,0,23.0,23.0,11485.0,351314.0,194515.78000000003,39837.11,5,31,91,0,28,0
8.92,1815.0,969.0,321.0,251.0,588.0,381.0,103652.9,163457.38,-26.82,12.69,12.69,12.69,40735.13,105156.0,0,1,1,0,0,23,2,3,19,0,27,10,63,97.81,1,0.0,23.0,16090.89,36851.0,13023.519999999999,17570.43,21,27,72,0,8,0
21.97,599.0,363.0,30.0,21.0,237.0,126.0,22154.64,186065.58,-11.39,133111.0,133111.0,133111.0,123015.76,152495036.0,1,0,0,0,0,0,0,0,0,0,74,5,21,-41.9,0,0.0,0.1,14138.02,76986.73000000001,83780.93,46061.1,11,74,16,34,11,38
11.41,3134.0,2779.0,571.0,484.0,1456.0,1323.0,182884.46,430831.41,38.37,153.0,153.0,153.0,62387.74,240212.0,0,0,1,0,0,0,89,1,1110,0,20,48,32,-50.04,0,23.0,23.0,48511.0,107349.0,24264.329999999998,26147.379999999997,4,20,9,0,22,0
14.47,1601.0,1287.0,96.0,103.0,726.0,561.0,58651.58,403625.64,52.62,131.0,131.0,131.0,58450.34,211912.0,0,0,0,0,0,0,0,0,0,0,24,16,60,-26.0,0,0.0,23.0,30371.0,103276.0,22213.510000000002,48045.56999999999,26,24,55,0,18,0
20.08,476.0,341.0,32.0,43.0,200.0,141.0,11072.4,271280.11,3.22,162045218.0,162045218.0,162045218.0,201131.01,421015098.0,0,0,1,1,0,0,0,0,0,0,45,34,21,60.86,1,0.1,0.1,45267.04000000001,74296.68999999999,173510.18000000005,81999.65,1,46,1,56,37,19
17.96,1024.0,1001.0,271.0,36.0,883.0,118.0,57205.87,541550.29,3.17,4777535.0,4777535.0,4777535.0,734441.29,5637067640.0,1,0,1,0,0,0,0,0,0,0,59,29,12,60.7,1,0.0,0.1,28413.589999999997,68801.70000000001,397373.4599999997,36260.93,24,60,53,50,15,0
9.15,1496.0,1171.0,350.0,331.0,657.0,514.0,112859.22,245646.13,-65.17,-37.91,-37.91,-37.91,29065.62,52390.0,0,1,1,1,0,4,1,4,25,0,18,25,57,-25.56,0,0.0,23.0,13142.0,52713.0,37994.450000000004,47969.18,21,19,70,0,16,0
12.8,492.0,371.0,103.0,21.0,296.0,75.0,35388.92,505304.43,1.53,2921181.0,2921181.0,2921181.0,810242.65,6894037809.0,0,0,1,1,0,0,0,0,0,0,62,28,10,61.01,1,0.1,0.1,15678.610000000011,48203.729999999996,435999.9299999994,32645.59,10,63,37,59,12,2
19.18,1391.0,1176.0,88.0,94.0,696.0,480.0,72355.16,566816.23,-74.03,7645.0,7645.0,7645.0,30047.06,8874697.0,1,0,0,0,0,0,0,0,0,0,69,16,15,-48.66,0,0.1,0.1,17495.76000000001,270258.23,105424.26,133378.15,2,69,5,45,13,17
16.25,290.0,218.0,1.0,7.0,98.0,120.0,526.04,43762.89,-17.65,-94.25,-94.25,-94.25,9070.39,5255.0,0,0,0,0,0,0,0,0,0,0,11,4,85,-21.2,0,0.0,23.0,7940.62,25885.630000000005,13591.78,27129.230000000007,32,11,42,13,56,42
14.1,334.0,264.0,9.0,1.0,153.0,111.0,1231.99,43094.1,57.7,-90.96,-90.96,-90.96,11993.2,9191.0,0,0,0,0,0,0,0,0,0,0,31,4,65,73.12,1,0.0,23.0,3249.7799999999984,24190.259999999995,10100.2,23675.480000000003,28,31,39,26,39,25
18.48,6305.0,517.0,8.0,9.0,236.0,281.0,1268.42,80470.67,0.66,-90.8,-90.8,-90.8,11515.4,8420.0,0,0,0,0,0,0,0,0,0,0,13,16,71,-20.62,0,0.0,23.0,3705.0,23631.0,13018.27,23672.150000000005,37,13,88,0,34,0
16.19,3273.0,1241.0,33.0,48.0,535.0,706.0,5422.01,158025.25,-3.69,-83.17,-83.17,-83.17,15611.49,15406.0,0,0,0,0,0,0,0,0,0,0,17,8,75,-26.04,0,0.0,23.0,6249.0,34195.0,11677.55,15643.18,31,17,86,0,41,0
6.09,970.0,911.0,289.0,281.0,496.0,415.0,120205.16,248430.44,-75.69,-47.32,-47.32,-47.32,28095.92,49740.0,0,0,0,0,0,0,0,0,0,0,21,25,54,103.06,1,0.0,23.0,20571.71,83037.57,38152.28,60849.06999999999,26,21,69,0,38,0
9.16,626.0,197.0,40.0,21.0,123.0,74.0,9381.16,42958.5,8.25,25.76,25.76,25.76,42221.36,115050.0,0,0,0,0,0,0,0,0,0,0,40,15,45,-22.97,0,0.0,23.0,6593.08,17360.000000000004,19143.55,17823.879999999997,17,40,19,38,23,21
11.72,1175.0,1027.0,304.0,204.0,603.0,424.0,119398.65,267938.25,23.76,-15.53,-15.53,-15.53,35532.15,79286.0,0,0,0,0,0,0,0,0,0,0,24,12,64,-28.0,0,0.0,23.0,17954.0,47888.0,24712.94,32456.22,38,24,58,0,22,0
9.65,1530.0,1612.0,178.0,107.0,995.0,617.0,40747.25,1035178.67,27.35,-69.73,-69.73,-69.73,27618.35,46339.0,0,0,0,0,0,0,0,0,0,0,13,8,79,-36.15,0,233.0,233.0,312427.0,436258.0,124648.34000000001,159031.33,11,13,20,0,66,0
40.7,1450.0,1725.0,333.0,335.0,876.0,849.0,420962.48,1084965.72,18.75,58.07,58.07,58.07,17536.08,187143.0,0,1,1,1,0,2,526,3,441,1,30,7,63,-72.39,0,0.1,0.1,556409.64,554752.88,557313.99,554752.88,0,30,0,30,49,49
24.95,1059.0,640.0,0.0,1.0,279.0,361.0,5.78,123859.96,-0.52,-93.05,-93.05,-93.05,10247.95,6658.0,0,0,0,0,0,0,0,0,0,0,14,4,82,-20.05,0,0.0,23.0,15382.0,48785.0,20489.04,27815.200000000004,38,14,89,0,42,0
15.87,1319.0,872.0,38.0,25.0,446.0,426.0,9815.7,166548.31,39.69,-66.33,-66.33,-66.33,22104.51,30803.0,0,0,0,0,0,0,0,0,0,0,24,16,60,-26.56,0,0.0,47.0,4475.0,31152.0,28780.61,35510.380000000005,21,24,86,0,42,0
12.22,1699.0,2328.0,545.0,308.0,1403.0,925.0,169928.31,378802.18,9.74,35.86,35.86,35.86,48407.7,145705.0,0,0,0,0,0,0,0,0,0,0,24,26,50,-28.83,0,0.0,23.0,31086.0,43972.0,52605.99,51318.72,20,24,90,0,27,0
13.4,2147.0,3240.0,403.0,626.0,1651.0,1589.0,152455.08,479276.07,-94.56,-93.59,-93.59,-93.59,10594.69,6877.0,0,0,1,0,0,0,669,2,1060,0,10,5,85,-24.08,0,0.0,23.0,660.0,19905.0,116804.11,119813.04000000001,27,10,99,0,24,0
11.3,5762.0,729.0,218.0,130.0,476.0,253.0,67063.86,113427.34,67.97,78.63,78.63,78.63,50574.74,163390.0,0,1,1,1,0,40,91,7,56,0,34,19,47,67.73,1,23.0,23.0,6630.049999999999,23792.46,11171.96,16026.08,19,34,60,0,18,0
41.67,2881.0,2500.0,14.0,31.0,1382.0,1118.0,4565.42,509294.59,-25.16,-60.39,-60.39,-60.39,24628.36,37187.0,0,1,1,1,0,68,30,9,12,0,10,17,73,-23.43,0,0.0,23.0,30778.0,106473.0,17997.3,35559.78,16,10,46,0,29,0
43.23,1742.0,1523.0,98.0,44.0,1149.0,374.0,506352.04,1509024.32,-99.99,279.0,279.0,279.0,9672.77,976899.0,0,0,1,1,0,0,0,0,0,0,48,37,15,-96.32,0,0.1,0.1,96331.82999999997,626796.91,533051.8399999995,130076.5,7,48,39,39,27,0
38.09,1898.0,1838.0,219.0,51.0,1457.0,381.0,77004.72,949332.6,1.97,4015958.0,4015958.0,4015958.0,804294.58,5663557793.0,0,0,1,0,0,0,1,0,4,0,60,21,19,63.62,1,0.1,0.1,89397.55000000026,134931.26,507919.9899999996,133888.07,1,60,1,49,16,3
43.12,14641.0,16307.0,945.0,933.0,8156.0,8151.0,76463.09,1157425.75,17.05,307.0,307.0,307.0,85237.97,434087.0,0,1,1,1,0,181,127,9,43,0,14,44,42,73.53,1,0.0,468.0,136326.0,260277.0,119388.6,228176.25999999998,7,14,8,0,15,0
2.61,2.0,237.0,133.0,104.0,133.0,104.0,44715.17,44715.17,5.79,5.79,5.79,5.79,41948.05,113486.0,0,0,0,0,0,0,0,0,0,0,44,7,49,-29.14,0,0.0,47.0,5159.0,18893.0,11008.259999999998,11425.189999999999,35,44,98,0,11,0
3.02,292.0,367.0,185.0,182.0,185.0,182.0,77734.19,77734.19,-72.85,-72.85,-72.85,-72.85,19681.03,24785.0,0,0,0,0,0,0,0,0,0,0,24,4,72,-21.99,0,0.0,117.0,13097.33,35458.48999999999,14578.23,19464.749999999996,35,24,73,2,36,0
3.59,388.0,163.0,72.0,91.0,72.0,91.0,29394.58,29394.58,-89.24,-89.24,-89.24,-89.24,12411.63,9947.0,0,0,0,0,0,0,0,0,0,0,31,5,64,-28.31,0,0.0,23.0,5043.609999999999,19506.01,8334.15,20166.68,41,31,49,30,22,15
3.22,447.0,52.0,45.0,7.0,45.0,7.0,3907.96,3907.96,25.82,25.82,25.82,25.82,42051.2,114812.0,0,0,0,0,0,0,0,0,0,0,38,1,6,71.95,1,23.0,23.0,6495.66,785.5600000000001,3212.66,753.5600000000001,2,38,2,41,1,1
2.25,1309.0,494.0,338.0,156.0,338.0,156.0,103729.08,103729.08,71.1,71.1,71.1,71.1,49288.51,156060.0,0,0,0,0,0,0,0,0,0,0,38,10,52,-40.66,0,0.0,23.0,13291.0,50215.0,19522.37,25044.57,35,38,82,0,8,0
3.4,13396.0,138.0,91.0,47.0,91.0,47.0,31550.37,31550.37,-60.28,-60.28,-60.28,-60.28,23709.44,36300.0,0,0,0,0,0,0,0,0,0,0,53,6,41,-28.76,0,0.0,23.0,11105.959999999995,23663.81,9703.429999999997,17259.549999999996,26,53,37,37,17,12
4.32,2642.0,377.0,200.0,177.0,200.0,177.0,76048.06,76048.06,-47.51,-47.51,-47.51,-47.51,27298.84,47856.0,0,0,0,0,0,0,0,0,0,0,46,4,50,67.34,1,0.0,23.0,7933.0,24538.0,16594.059999999998,17209.519999999997,25,46,93,0,21,0
4.2,913.0,862.0,465.0,397.0,465.0,397.0,141556.83,141556.83,-65.79,-65.79,-65.79,-65.79,22169.11,31206.0,0,0,1,0,0,0,0,0,0,0,25,8,67,-39.68,0,0.0,235.0,2796.0,41735.0,8831.3,16891.690000000002,32,25,91,0,29,0
